country,crop,year,yield_2022,next_year,predicted_yield_2023
Kazakhstan,Maize (corn),2022,5801.4,2023,5444.5923
Kazakhstan,Millet,2022,957.5,2023,1063.7594
Kazakhstan,Mustard seed,2022,403.2,2023,528.25525
Kazakhstan,Oats,2022,1152.8,2023,1429.2812
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2022,7888.9,2023,7411.5537
Kazakhstan,"Other citrus fruit, n.e.c.",2022,15592.6,2023,14893.587
Kazakhstan,"Other fruits, n.e.c.",2022,7213.4,2023,7402.6323
Kazakhstan,"Other oil seeds, n.e.c.",2022,523.0,2023,629.06165
Kazakhstan,Peaches and nectarines,2022,4629.4,2023,4976.898
Kazakhstan,Pears,2022,7971.9,2023,8148.6797
Kazakhstan,"Peas, dry",2022,1280.4,2023,1376.0043
Kazakhstan,Plums and sloes,2022,4648.2,2023,4668.9404
Kazakhstan,Quinces,2022,5628.9,2023,5682.244
Kazakhstan,Rape or colza seed,2022,1415.0,2023,1540.4585
Kazakhstan,Rice,2022,4905.8,2023,4787.91
Kazakhstan,"Roots and Tubers, Total",2022,20456.5,2023,19953.25
Kazakhstan,Rye,2022,1716.5,2023,1796.3392
Kazakhstan,Safflower seed,2022,706.4,2023,819.7009
Kazakhstan,"Seed cotton, unginned",2022,2865.7,2023,2576.5576
Kazakhstan,Sorghum,2022,933.2,2023,1122.651
Kazakhstan,Sour cherries,2022,5686.4,2023,5553.5996
Kazakhstan,Soya beans,2022,1956.3,2023,1817.2504
Kazakhstan,Strawberries,2022,7660.3,2023,8208.347
Kazakhstan,Sugar beet,2022,30098.8,2023,31281.691
Kazakhstan,Sunflower seed,2022,1196.1,2023,1219.0206
Kazakhstan,"Treenuts, Total",2022,2523.3,2023,2491.7695
Kazakhstan,Vegetables Primary,2022,26593.1,2023,25791.836
Kazakhstan,Watermelons,2022,26509.9,2023,25904.688
Kazakhstan,Wheat,2022,1272.7,2023,1538.1283
Kenya,Apples,2022,2515.8,2023,3220.2275
Kenya,Apricots,2022,4673.9,2023,4400.4507
Kenya,Avocados,2022,16487.1,2023,15067.78
Kenya,Bananas,2022,26490.2,2023,25144.078
Kenya,Barley,2022,2662.4,2023,2355.3228
Kenya,"Beans, dry",2022,491.7,2023,770.6454
Kenya,Castor oil seeds,2022,200.0,2023,559.40814
Kenya,"Chick peas, dry",2022,350.0,2023,763.5082
Kenya,"Coconuts, in shell",2022,1037.3,2023,1556.9767
Kenya,"Cow peas, dry",2022,588.2,2023,878.3895
Kenya,Dates,2022,2379.5,2023,2578.4224
Kenya,"Groundnuts, excluding shelled",2022,1122.8,2023,1206.1963
Kenya,Lemons and limes,2022,8059.3,2023,7723.4365
Kenya,"Lentils, dry",2022,796.4,2023,872.7064
Kenya,Linseed,2022,1009.5,2023,953.3628
Kenya,Maize (corn),2022,1431.6,2023,1804.4205
Kenya,"Mangoes, guavas and mangosteens",2022,11449.8,2023,10554.469
Kenya,Millet,2022,1015.4,2023,1187.708
Kenya,Oats,2022,1016.4,2023,1225.639
Kenya,Oranges,2022,10773.0,2023,10051.406
Kenya,Other berries and fruits of the genus vaccinium n.e.c.,2022,2794.1,2023,2679.1836
Kenya,"Other citrus fruit, n.e.c.",2022,6876.1,2023,6553.202
Kenya,"Other fruits, n.e.c.",2022,11852.7,2023,10738.233
Kenya,"Other oil seeds, n.e.c.",2022,407.4,2023,567.11456
Kenya,Other pulses n.e.c.,2022,582.2,2023,837.3137
Kenya,"Other tropical fruits, n.e.c.",2022,9942.4,2023,8933.22
Kenya,Papayas,2022,12629.1,2023,13329.779
Kenya,Peaches and nectarines,2022,7432.1,2023,6777.004
Kenya,Pears,2022,6561.9,2023,6252.926
Kenya,"Pigeon peas, dry",2022,572.2,2023,814.48956
Kenya,Pineapples,2022,29261.3,2023,27183.129
Kenya,Plantains and cooking bananas,2022,12145.9,2023,11312.439
Kenya,Plums and sloes,2022,6728.2,2023,5881.162
Kenya,Pomelos and grapefruits,2022,11024.2,2023,10660.891
Kenya,Rice,2022,6493.3,2023,5646.3955
Kenya,"Roots and Tubers, Total",2022,9822.4,2023,9693.606
Kenya,"Seed cotton, unginned",2022,438.2,2023,802.8705
Kenya,Sesame seed,2022,414.4,2023,659.01184
Kenya,"Sisal, raw",2022,874.8,2023,972.31934
Kenya,Sorghum,2022,559.6,2023,839.6559
Kenya,Soya beans,2022,996.6,2023,1030.837
Kenya,Strawberries,2022,6995.7,2023,7228.926
Kenya,Sugar cane,2022,74745.1,2023,70643.54
Kenya,Sunflower seed,2022,1000.0,2023,1101.1285
Kenya,"Tangerines, mandarins, clementines",2022,13569.6,2023,12528.567
Kenya,"Treenuts, Total",2022,1079.9,2023,1227.7423
Kenya,Vegetables Primary,2022,15455.7,2023,15012.442
Kenya,Watermelons,2022,18033.8,2023,17437.15
Kenya,Wheat,2022,2199.2,2023,2213.459
Kiribati,Bananas,2022,5174.9,2023,5198.6396
Kiribati,"Coconuts, in shell",2022,6270.9,2023,6202.2266
Kiribati,"Other tropical fruits, n.e.c.",2022,18178.2,2023,17270.492
Kiribati,"Roots and Tubers, Total",2022,5625.3,2023,5827.212
Kiribati,"Treenuts, Total",2022,662.7,2023,867.81116
Kiribati,Vegetables Primary,2022,12455.1,2023,13079.394
Kuwait,Barley,2022,6988.6,2023,7402.8945
Kuwait,Cantaloupes and other melons,2022,37401.9,2023,36693.734
Kuwait,Dates,2022,30287.5,2023,29583.46
Kuwait,Grapes,2022,9803.0,2023,11522.339
Kuwait,Lemons and limes,2022,21459.4,2023,22427.2
Kuwait,Maize (corn),2022,17247.6,2023,17129.072
Kuwait,"Mangoes, guavas and mangosteens",2022,7557.6,2023,9952.362
Kuwait,Olives,2022,12716.2,2023,12320.218
Kuwait,Oranges,2022,25258.8,2023,25819.115
Kuwait,"Other fruits, n.e.c.",2022,19826.9,2023,20482.484
Kuwait,"Roots and Tubers, Total",2022,43981.7,2023,42775.375
Kuwait,Strawberries,2022,35123.7,2023,34961.49
Kuwait,Vegetables Primary,2022,59121.7,2023,56547.88
Kuwait,Watermelons,2022,38256.7,2023,38347.53
Kuwait,Wheat,2022,5731.0,2023,6638.131
Kyrgyzstan,Apples,2022,5086.5,2023,5725.6973
Kyrgyzstan,Apricots,2022,3129.7,2023,3684.1091
Kyrgyzstan,Barley,2022,2295.4,2023,2417.9492
Kyrgyzstan,"Beans, dry",2022,1710.7,2023,1775.3987
Kyrgyzstan,Buckwheat,2022,1133.3,2023,1384.0607
Kyrgyzstan,Cherries,2022,4440.5,2023,4579.8076
Kyrgyzstan,Currants,2022,3630.1,2023,3613.7817
Kyrgyzstan,Gooseberries,2022,5608.0,2023,5327.2764
Kyrgyzstan,Grapes,2022,1762.3,2023,2068.381
Kyrgyzstan,"Groundnuts, excluding shelled",2022,2846.7,2023,2770.0225
Kyrgyzstan,Kiwi fruit,2022,10205.8,2023,10218.8955
Kyrgyzstan,Lemons and limes,2022,479.3,2023,1221.9061
Kyrgyzstan,Linseed,2022,2123.4,2023,1918.3932
Kyrgyzstan,Maize (corn),2022,6833.0,2023,6504.468
Kyrgyzstan,Millet,2022,1406.3,2023,1536.9136
Kyrgyzstan,Mixed grain,2022,2400.0,2023,2509.158
Kyrgyzstan,Mustard seed,2022,549.5,2023,622.5415
Kyrgyzstan,Oats,2022,2312.0,2023,2325.8762
Kyrgyzstan,Other berries and fruits of the genus vaccinium n.e.c.,2022,4625.5,2023,4745.593
Kyrgyzstan,"Other citrus fruit, n.e.c.",2022,24356.0,2023,22851.475
Kyrgyzstan,"Other fruits, n.e.c.",2022,7602.5,2023,7813.8496
Kyrgyzstan,"Other oil seeds, n.e.c.",2022,764.6,2023,968.3759
Kyrgyzstan,Other pulses n.e.c.,2022,1414.8,2023,1688.3741
Kyrgyzstan,Peaches and nectarines,2022,4511.9,2023,4893.748
Kyrgyzstan,Pears,2022,2200.0,2023,2667.0718
Kyrgyzstan,"Peas, dry",2022,1544.4,2023,1645.5297
Kyrgyzstan,Plums and sloes,2022,6401.2,2023,6394.515
Kyrgyzstan,Quinces,2022,6908.0,2023,6916.868
Kyrgyzstan,Rape or colza seed,2022,893.3,2023,1341.9584
Kyrgyzstan,Raspberries,2022,4148.2,2023,4203.1055
Kyrgyzstan,Rice,2022,3802.7,2023,4035.6582
Kyrgyzstan,"Roots and Tubers, Total",2022,16939.7,2023,17089.662
Kyrgyzstan,Rye,2022,2478.3,2023,2583.7207
Kyrgyzstan,Safflower seed,2022,885.2,2023,1066.9575
Kyrgyzstan,"Seed cotton, unginned",2022,3538.7,2023,3257.421
Kyrgyzstan,Sorghum,2022,2000.0,2023,2095.6038
Kyrgyzstan,Soya beans,2022,1844.1,2023,1920.5267
Kyrgyzstan,Strawberries,2022,5118.0,2023,5334.7607
Kyrgyzstan,Sugar beet,2022,51808.9,2023,50648.387
Kyrgyzstan,Sunflower seed,2022,1317.6,2023,1479.5216
Kyrgyzstan,"Treenuts, Total",2022,1511.3,2023,1681.6478
Kyrgyzstan,Triticale,2022,1930.0,2023,2253.4922
Kyrgyzstan,Vegetables Primary,2022,19771.5,2023,20016.014
Kyrgyzstan,Watermelons,2022,21455.5,2023,21686.145
Kyrgyzstan,Wheat,2022,2542.3,2023,2789.7983
Lao People's Democratic Republic,Bananas,2022,28158.5,2023,27355.336
Lao People's Democratic Republic,"Beans, dry",2022,1767.2,2023,1963.9645
Lao People's Democratic Republic,Cantaloupes and other melons,2022,10838.1,2023,10946.028
Lao People's Democratic Republic,"Groundnuts, excluding shelled",2022,2445.7,2023,2461.7117
Lao People's Democratic Republic,Lemons and limes,2022,6853.4,2023,7154.835
Lao People's Democratic Republic,Maize (corn),2022,4989.4,2023,4867.628
Lao People's Democratic Republic,"Mangoes, guavas and mangosteens",2022,8237.0,2023,8336.57
Lao People's Democratic Republic,Oranges,2022,8153.6,2023,8354.512
Lao People's Democratic Republic,"Other fruits, n.e.c.",2022,5935.1,2023,6075.4434
Lao People's Democratic Republic,Other pulses n.e.c.,2022,1423.4,2023,1623.6993
Lao People's Democratic Republic,Other stone fruits,2022,6838.6,2023,6568.4546
Lao People's Democratic Republic,Papayas,2022,10187.0,2023,11733.654
Lao People's Democratic Republic,Pineapples,2022,12857.4,2023,13468.924
Lao People's Democratic Republic,Pomelos and grapefruits,2022,4232.2,2023,4709.698
Lao People's Democratic Republic,"Ramie, raw or retted",2022,3654.0,2023,3550.317
Lao People's Democratic Republic,Rice,2022,4393.5,2023,4390.7427
Lao People's Democratic Republic,"Roots and Tubers, Total",2022,26401.1,2023,24925.266
Lao People's Democratic Republic,"Seed cotton, unginned",2022,4211.3,2023,3578.9702
Lao People's Democratic Republic,Sesame seed,2022,1417.1,2023,1594.4374
Lao People's Democratic Republic,Soya beans,2022,1818.1,2023,1823.7753
Lao People's Democratic Republic,Sugar cane,2022,49357.6,2023,49012.855
Lao People's Democratic Republic,"Tangerines, mandarins, clementines",2022,8466.7,2023,8687.909
Lao People's Democratic Republic,Vegetables Primary,2022,8103.7,2023,8674.883
Lao People's Democratic Republic,Watermelons,2022,19212.7,2023,19207.852
Latvia,Apples,2022,3281.0,2023,3722.2695
Latvia,Barley,2022,3666.7,2023,3304.8765
Latvia,Blueberries,2022,763.6,2023,1040.6669
Latvia,"Broad beans and horse beans, dry",2022,3662.7,2023,3009.227
Latvia,Cereals n.e.c.,2022,913.4,2023,1101.5135
Latvia,Currants,2022,664.7,2023,765.6105
Latvia,Linseed,2022,1000.0,2023,1091.4409
Latvia,Lupins,2022,1000.0,2023,1197.6062
Latvia,Mixed grain,2022,2311.7,2023,2509.084
Latvia,Oats,2022,2737.8,2023,2631.8271
Latvia,Other berries and fruits of the genus vaccinium n.e.c.,2022,782.9,2023,928.5731
Latvia,Other pome fruits,2022,1860.8,2023,2156.1912
Latvia,Other pulses n.e.c.,2022,1000.0,2023,1261.3624
Latvia,Pears,2022,2363.6,2023,2791.4294
Latvia,"Peas, dry",2022,2382.5,2023,2287.771
Latvia,Plums and sloes,2022,1571.4,2023,1685.0685
Latvia,Rape or colza seed,2022,2212.6,2023,2296.6133
Latvia,Raspberries,2022,846.2,2023,958.2052
Latvia,"Roots and Tubers, Total",2022,16935.1,2023,16358.719
Latvia,Rye,2022,3664.8,2023,3381.4377
Latvia,Strawberries,2022,2673.9,2023,2641.8643
Latvia,Triticale,2022,3262.5,2023,3298.0457
Latvia,Vegetables Primary,2022,22306.5,2023,21523.0
Latvia,Wheat,2022,4724.5,2023,4190.464
Lebanon,Apples,2022,17081.7,2023,17025.672
Lebanon,Apricots,2022,9447.4,2023,9146.71
Lebanon,Avocados,2022,11916.1,2023,12202.398
Lebanon,Bananas,2022,39442.3,2023,37865.76
Lebanon,Barley,2022,2142.9,2023,2356.0918
Lebanon,"Beans, dry",2022,2739.0,2023,2825.333
Lebanon,"Broad beans and horse beans, dry",2022,856.2,2023,1260.3291
Lebanon,Cantaloupes and other melons,2022,19108.0,2023,18782.047
Lebanon,Cherries,2022,7918.4,2023,7481.301
Lebanon,"Chick peas, dry",2022,1039.3,2023,1350.1146
Lebanon,Figs,2022,5343.2,2023,5629.8687
Lebanon,Grapes,2022,8696.6,2023,8872.473
Lebanon,"Groundnuts, excluding shelled",2022,4999.8,2023,4608.373
Lebanon,Lemons and limes,2022,29079.2,2023,27351.016
Lebanon,"Lentils, dry",2022,1334.0,2023,1443.7982
Lebanon,Locust beans (carobs),2022,10672.4,2023,9795.542
Lebanon,Lupins,2022,2271.3,2023,2122.5781
Lebanon,Maize (corn),2022,3000.0,2023,3422.6335
Lebanon,Oats,2022,1056.1,2023,1558.6462
Lebanon,Olives,2022,2172.3,2023,2354.7998
Lebanon,Oranges,2022,26875.4,2023,25452.828
Lebanon,"Other fruits, n.e.c.",2022,9023.5,2023,9349.253
Lebanon,Other pulses n.e.c.,2022,3211.5,2023,2922.299
Lebanon,Peaches and nectarines,2022,13243.4,2023,12765.6045
Lebanon,Pears,2022,10377.7,2023,10576.518
Lebanon,"Peas, dry",2022,4758.7,2023,4008.088
Lebanon,Plums and sloes,2022,12328.6,2023,11543.284
Lebanon,Pomelos and grapefruits,2022,12602.4,2023,13188.018
Lebanon,"Roots and Tubers, Total",2022,28128.1,2023,27014.117
Lebanon,Sesame seed,2022,3517.3,2023,2817.0923
Lebanon,Sorghum,2022,2308.9,2023,2431.854
Lebanon,Strawberries,2022,8030.6,2023,8750.339
Lebanon,Sugar beet,2022,23762.0,2023,25998.168
Lebanon,"Tangerines, mandarins, clementines",2022,24816.4,2023,23640.55
Lebanon,"Treenuts, Total",2022,5281.1,2023,5131.157
Lebanon,Vegetables Primary,2022,23689.7,2023,23533.87
Lebanon,Vetches,2022,1538.5,2023,1741.0502
Lebanon,Watermelons,2022,49622.4,2023,46572.277
Lebanon,Wheat,2022,2500.0,2023,2877.0518
Lesotho,Barley,2022,355.5,2023,495.36807
Lesotho,"Beans, dry",2022,325.8,2023,397.72064
Lesotho,Maize (corn),2022,804.6,2023,985.9664
Lesotho,Oats,2022,1525.9,2023,1499.3865
Lesotho,"Other fruits, n.e.c.",2022,3801.8,2023,3696.3423
Lesotho,"Peas, dry",2022,342.1,2023,526.7196
Lesotho,"Roots and Tubers, Total",2022,17703.6,2023,17144.166
Lesotho,Sorghum,2022,260.2,2023,461.8285
Lesotho,Vegetables Primary,2022,9313.8,2023,9773.784
Lesotho,Wheat,2022,810.7,2023,1001.1693
Liberia,Bananas,2022,11020.9,2023,10240.289
Liberia,"Coconuts, in shell",2022,2734.6,2023,2841.4062
Liberia,"Groundnuts, excluding shelled",2022,781.5,2023,891.2171
Liberia,Oil palm fruit,2022,9914.9,2023,8670.914
Liberia,Oranges,2022,3680.5,2023,3433.4094
Liberia,Other pulses n.e.c.,2022,703.3,2023,858.5545
Liberia,"Other tropical fruits, n.e.c.",2022,5528.1,2023,4823.4463
Liberia,Pineapples,2022,5522.0,2023,5804.8115
Liberia,Plantains and cooking bananas,2022,2213.5,2023,2366.497
Liberia,Rice,2022,1120.6,2023,1324.1859
Liberia,"Roots and Tubers, Total",2022,8400.9,2023,7503.2764
Liberia,Soya beans,2022,422.5,2023,690.35254
Liberia,Sugar cane,2022,10177.4,2023,12381.075
Liberia,"Treenuts, Total",2022,974.4,2023,1018.0781
Liberia,Vegetables Primary,2022,4915.9,2023,4897.2188
Libya,Apples,2022,43183.9,2023,39836.23
Libya,Apricots,2022,5678.6,2023,5777.0723
Libya,Barley,2022,507.7,2023,902.9293
Libya,"Beans, dry",2022,3439.6,2023,3259.1072
Libya,"Broad beans and horse beans, dry",2022,1663.3,2023,1787.7845
Libya,Cantaloupes and other melons,2022,15134.6,2023,15089.583
Libya,"Chick peas, dry",2022,284.6,2023,771.8821
Libya,Dates,2022,5422.9,2023,5625.218
Libya,Figs,2022,3856.1,2023,4166.8857
Libya,Grapes,2022,2727.7,2023,2938.28
Libya,"Groundnuts, excluding shelled",2022,1632.3,2023,1893.1144
Libya,Lemons and limes,2022,10301.8,2023,10613.063
Libya,Maize (corn),2022,2282.7,2023,2703.1355
Libya,Millet,2022,1421.2,2023,1623.9982
Libya,Olives,2022,651.8,2023,1140.4752
Libya,Oranges,2022,9998.1,2023,10389.1455
Libya,"Other fruits, n.e.c.",2022,6153.1,2023,6470.9727
Libya,Peaches and nectarines,2022,8007.5,2023,8040.1226
Libya,Pears,2022,4889.8,2023,5439.583
Libya,"Peas, dry",2022,1599.8,2023,1734.1771
Libya,Plums and sloes,2022,5301.5,2023,5347.3457
Libya,"Roots and Tubers, Total",2022,20003.7,2023,19663.73
Libya,"Tangerines, mandarins, clementines",2022,10341.0,2023,10693.585
Libya,"Treenuts, Total",2022,602.0,2023,1020.8737
Libya,Vegetables Primary,2022,16152.5,2023,16700.938
Libya,Watermelons,2022,11860.2,2023,13104.671
Libya,Wheat,2022,766.6,2023,1277.525
Lithuania,Apples,2022,5204.5,2023,5734.2954
Lithuania,Barley,2022,3921.3,2023,3584.5508
Lithuania,Blueberries,2022,1857.1,2023,2085.9868
Lithuania,"Broad beans and horse beans, dry",2022,3808.2,2023,2953.8408
Lithuania,Cereals n.e.c.,2022,755.1,2023,1172.58
Lithuania,Cherries,2022,1000.0,2023,1498.4689
Lithuania,Currants,2022,1268.2,2023,1409.3132
Lithuania,Linseed,2022,805.2,2023,1105.847
Lithuania,Lupins,2022,1009.3,2023,1234.6587
Lithuania,Maize (corn),2022,5308.0,2023,4987.302
Lithuania,Mixed grain,2022,2269.9,2023,2467.1194
Lithuania,Oats,2022,2315.8,2023,2382.425
Lithuania,Other berries and fruits of the genus vaccinium n.e.c.,2022,638.6,2023,933.3341
Lithuania,"Other oil seeds, n.e.c.",2022,631.2,2023,749.2766
Lithuania,Other pome fruits,2022,527.8,2023,1220.3815
Lithuania,Other pulses n.e.c.,2022,2098.5,2023,1922.32
Lithuania,Other stone fruits,2022,500.0,2023,790.42566
Lithuania,Pears,2022,2964.3,2023,3417.4463
Lithuania,"Peas, dry",2022,2130.8,2023,2164.7246
Lithuania,Plums and sloes,2022,1137.0,2023,1477.1616
Lithuania,Rape or colza seed,2022,2585.8,2023,2560.4414
Lithuania,Raspberries,2022,1008.1,2023,1206.9701
Lithuania,"Roots and Tubers, Total",2022,14915.7,2023,14465.482
Lithuania,Rye,2022,2412.3,2023,2606.7222
Lithuania,Sour cherries,2022,863.0,2023,1982.9133
Lithuania,Soya beans,2022,1122.5,2023,1322.5214
Lithuania,Strawberries,2022,3089.7,2023,3219.437
Lithuania,Sugar beet,2022,62494.4,2023,59223.992
Lithuania,"Treenuts, Total",2022,340.0,2023,718.9713
Lithuania,Triticale,2022,3241.8,2023,3297.9663
Lithuania,"True hemp, raw or retted",2022,2327.6,2023,2233.649
Lithuania,Vegetables Primary,2022,19757.3,2023,19162.898
Lithuania,Wheat,2022,4735.0,2023,4341.5015
Luxembourg,Apples,2022,13800.0,2023,13012.677
Luxembourg,Barley,2022,6160.9,2023,5665.2227
Luxembourg,"Broad beans and horse beans, dry",2022,2714.3,2023,2938.3992
Luxembourg,Cereals n.e.c.,2022,5142.9,2023,4739.325
Luxembourg,Grapes,2022,9680.3,2023,9179.262
Luxembourg,Maize (corn),2022,5055.6,2023,5264.541
Luxembourg,Mixed grain,2022,4700.0,2023,4616.202
Luxembourg,Oats,2022,5000.0,2023,4696.703
Luxembourg,"Other oil seeds, n.e.c.",2022,1500.0,2023,1851.323
Luxembourg,Other pulses n.e.c.,2022,2400.0,2023,2537.3398
Luxembourg,Pears,2022,10000.0,2023,9473.833
Luxembourg,"Peas, dry",2022,3592.6,2023,3376.0203
Luxembourg,Plums and sloes,2022,6000.0,2023,5903.18
Luxembourg,Rape or colza seed,2022,3648.8,2023,3611.2498
Luxembourg,"Roots and Tubers, Total",2022,22828.1,2023,20957.934
Luxembourg,Rye,2022,5041.0,2023,4797.3594
Luxembourg,Soya beans,2022,2000.0,2023,2285.2195
Luxembourg,Strawberries,2022,1000.0,2023,2021.0502
Luxembourg,Sunflower seed,2022,1823.5,2023,2285.3977
Luxembourg,"Treenuts, Total",2022,3000.0,2023,3255.3306
Luxembourg,Triticale,2022,6475.4,2023,5937.63
Luxembourg,Vegetables Primary,2022,20880.0,2023,19691.262
Luxembourg,Wheat,2022,6329.4,2023,6048.6875
Madagascar,Apples,2022,1537.4,2023,2010.129
Madagascar,Apricots,2022,8285.6,2023,7134.665
Madagascar,Avocados,2022,8103.8,2023,7818.545
Madagascar,Bananas,2022,5566.9,2023,5730.8105
Madagascar,"Beans, dry",2022,1180.8,2023,1168.7787
Madagascar,Cashewapple,2022,2818.8,2023,2700.5142
Madagascar,Castor oil seeds,2022,356.9,2023,569.60474
Madagascar,"Coconuts, in shell",2022,1523.4,2023,1748.1781
Madagascar,"Cow peas, dry",2022,937.6,2023,1012.7291
Madagascar,Grapes,2022,5408.5,2023,5044.0977
Madagascar,"Groundnuts, excluding shelled",2022,777.5,2023,972.19653
Madagascar,"Kenaf, and other textile bast fibres, raw or retted",2022,379.3,2023,570.7976
Madagascar,Lemons and limes,2022,3158.5,2023,3295.9463
Madagascar,"Lentils, dry",2022,684.9,2023,791.56
Madagascar,Maize (corn),2022,1820.6,2023,1973.8708
Madagascar,"Mangoes, guavas and mangosteens",2022,6035.8,2023,5859.5786
Madagascar,Oil palm fruit,2022,11599.8,2023,10836.29
Madagascar,Oranges,2022,6280.6,2023,6100.121
Madagascar,"Other fibre crops, raw, n.e.c.",2022,614.2,2023,960.54816
Madagascar,"Other fruits, n.e.c.",2022,6886.2,2023,6420.2363
Madagascar,"Other oil seeds, n.e.c.",2022,722.6,2023,710.3594
Madagascar,Other pulses n.e.c.,2022,1142.9,2023,1105.188
Madagascar,"Other tropical fruits, n.e.c.",2022,4236.1,2023,4141.0493
Madagascar,Peaches and nectarines,2022,3027.4,2023,3215.6304
Madagascar,Pears,2022,1507.1,2023,1905.4033
Madagascar,"Peas, dry",2022,1216.3,2023,1232.3491
Madagascar,Pineapples,2022,5579.3,2023,6475.51
Madagascar,Plums and sloes,2022,4933.8,2023,4373.8057
Madagascar,Pomelos and grapefruits,2022,7933.8,2023,7905.046
Madagascar,Rice,2022,2868.8,2023,2765.4805
Madagascar,"Roots and Tubers, Total",2022,7697.6,2023,7747.6606
Madagascar,"Seed cotton, unginned",2022,1069.3,2023,1096.3153
Madagascar,"Sisal, raw",2022,1262.9,2023,1192.1307
Madagascar,Sorghum,2022,564.4,2023,732.0543
Madagascar,Soya beans,2022,600.7,2023,817.8386
Madagascar,Sugar cane,2022,31593.5,2023,32251.213
Madagascar,"Treenuts, Total",2022,529.2,2023,742.70087
Madagascar,Tung nuts,2022,652.7,2023,963.36334
Madagascar,Vegetables Primary,2022,9537.3,2023,9700.753
Madagascar,Wheat,2022,2406.0,2023,2334.2925
Malawi,Apples,2022,4074.0,2023,4186.4707
Malawi,Avocados,2022,5191.0,2023,5050.498
Malawi,Bananas,2022,31725.9,2023,31306.53
Malawi,"Beans, dry",2022,636.2,2023,690.74286
Malawi,"Chick peas, dry",2022,839.3,2023,951.5941
Malawi,"Cow peas, dry",2022,488.1,2023,634.7488
Malawi,Grapes,2022,4456.8,2023,4062.981
Malawi,"Groundnuts, excluding shelled",2022,875.0,2023,920.90356
Malawi,Lemons and limes,2022,5667.9,2023,5600.132
Malawi,"Lentils, dry",2022,617.4,2023,784.6686
Malawi,Maize (corn),2022,2124.0,2023,2052.2932
Malawi,"Mangoes, guavas and mangosteens",2022,33810.0,2023,31488.996
Malawi,Millet,2022,719.4,2023,800.24036
Malawi,Oranges,2022,7111.7,2023,7073.7173
Malawi,"Other citrus fruit, n.e.c.",2022,6181.8,2023,6047.658
Malawi,"Other fruits, n.e.c.",2022,5112.0,2023,4778.7324
Malawi,Other pulses n.e.c.,2022,936.1,2023,911.0307
Malawi,"Other tropical fruits, n.e.c.",2022,4330.2,2023,4055.3135
Malawi,Papayas,2022,12185.4,2023,13684.849
Malawi,Peaches and nectarines,2022,7366.4,2023,7334.154
Malawi,"Peas, dry",2022,898.8,2023,975.46295
Malawi,"Pigeon peas, dry",2022,1698.4,2023,1593.3817
Malawi,Pineapples,2022,20719.1,2023,21204.309
Malawi,Plantains and cooking bananas,2022,11030.8,2023,11234.26
Malawi,Plums and sloes,2022,6369.2,2023,6144.585
Malawi,Rice,2022,1939.6,2023,1928.9219
Malawi,"Roots and Tubers, Total",2022,23867.1,2023,23499.824
Malawi,"Seed cotton, unginned",2022,630.5,2023,777.1321
Malawi,Sesame seed,2022,388.4,2023,493.70486
Malawi,"Sisal, raw",2022,235.6,2023,383.06244
Malawi,Sorghum,2022,996.9,2023,973.98663
Malawi,Soya beans,2022,1023.3,2023,997.85535
Malawi,Strawberries,2022,2000.9,2023,2133.9805
Malawi,Sugar cane,2022,107521.9,2023,101075.58
Malawi,Sunflower seed,2022,1115.4,2023,1046.6786
Malawi,"Tangerines, mandarins, clementines",2022,9040.8,2023,9362.053
Malawi,"Treenuts, Total",2022,1009.2,2023,985.27655
Malawi,Tung nuts,2022,1189.8,2023,1195.2736
Malawi,Vegetables Primary,2022,13073.8,2023,13591.749
Malawi,Watermelons,2022,34806.8,2023,33757.137
Malawi,Wheat,2022,1000.0,2023,1194.0789
Malaysia,Avocados,2022,1935.7,2023,3088.8218
Malaysia,Bananas,2022,14487.0,2023,15073.462
Malaysia,"Coconuts, in shell",2022,8319.9,2023,8622.017
Malaysia,"Groundnuts, excluding shelled",2022,3177.0,2023,3210.25
Malaysia,"Kenaf, and other textile bast fibres, raw or retted",2022,1844.6,2023,2399.7803
Malaysia,Lemons and limes,2022,10664.0,2023,10407.62
Malaysia,Maize (corn),2022,7013.2,2023,6537.1094
Malaysia,"Mangoes, guavas and mangosteens",2022,9710.4,2023,9552.334
Malaysia,Mustard seed,2022,13381.2,2023,11201.562
Malaysia,Oil palm fruit,2022,18011.6,2023,16888.395
Malaysia,Oranges,2022,9566.2,2023,9491.313
Malaysia,"Other fruits, n.e.c.",2022,7911.2,2023,7888.763
Malaysia,"Other oil seeds, n.e.c.",2022,1283.5,2023,1544.4371
Malaysia,Other pulses n.e.c.,2022,14856.0,2023,11748.261
Malaysia,"Other tropical fruits, n.e.c.",2022,8480.3,2023,8229.331
Malaysia,Papayas,2022,24281.5,2023,23990.8
Malaysia,Pineapples,2022,26422.4,2023,25133.447
Malaysia,Pomelos and grapefruits,2022,16377.4,2023,15778.267
Malaysia,Rice,2022,3703.6,2023,3966.515
Malaysia,"Roots and Tubers, Total",2022,19105.6,2023,18238.48
Malaysia,Sugar cane,2022,20045.8,2023,22893.771
Malaysia,"Treenuts, Total",2022,2221.2,2023,2476.3818
Malaysia,Vegetables Primary,2022,20306.5,2023,19718.484
Malaysia,Watermelons,2022,16976.5,2023,16989.924
Mali,"Bambara beans, dry",2022,674.7,2023,620.29395
